,Probabilities
22861,0.284935434
22862,0.033150665
22863,0.020159516
22864,0.204374496
22865,0.007466782
22866,0.17939007
22867,0.008871666
22868,0.73151638
22869,0.357280282
22870,0.654770133
22871,0.222388343
22872,0.238306803
22873,0.003729702
22874,0.030274167
22875,0.00392977
22876,0.019750603
22877,0.43157937
22878,0.006721517
22879,0.007499797
22880,0.041714005
22881,0.005339923
22882,0.02257026
22883,0.006431203
22884,0.465549195
22885,0.005175144
22886,0.050964405
22887,0.006676665
22888,0.635423555
22889,0.188551164
22890,0.504857075
22891,0.303755944
22892,0.190337556
22893,0.006531975
22894,0.651348834
22895,0.046718821
22896,0.011068256
22897,0.003301357
22898,0.003552762
22899,0.014844567
22900,0.005322075
22901,0.00539616
22902,0.145224379
22903,0.008921945
22904,0.013634747
22905,0.000928458
22906,0.010120544
22907,0.044453474
22908,0.261169853
22909,0.018105418
22910,0.142083576
22911,0.507031839
22912,0.019598404
22913,0.002806253
22914,0.209585459
22915,0.006007957
22916,0.089318329
22917,0.002111037
22918,0.003275035
22919,0.002821342
22920,0.01415362
22921,0.048420796
22922,0.222449249
22923,0.269294254
22924,0.021712976
22925,0.018354819
22926,0.026773346
22927,0.00540204
22928,0.268871707
22929,0.757053899
22930,0.005063345
22931,0.001177545
22932,0.338164665
22933,0.007879238
22934,0.004834458
22935,0.131277469
22936,0.243443244
22937,0.105953358
22938,0.014333494
22939,0.003407103
22940,0.013081929
22941,0.308739118
22942,0.263234355
22943,0.007403226
22944,0.107081666
22945,0.4339999
22946,0.35877333
22947,0.003475124
22948,0.004989917
22949,0.228641515
22950,0.04968735
22951,0.093729556
22952,0.008049025
22953,0.139908524
22954,0.231059769
22955,0.141696755
22956,0.005248016
22957,0.053542874
22958,0.012294832
22959,0.00454969
22960,0.231229211
22961,0.024336966
22962,0.000556197
22963,0.131763136
22964,0.267433264
22965,0.002124126
22966,0.579028898
22967,0.332276439
22968,0.005702232
22969,0.018769131
22970,0.008212868
22971,0.525710317
22972,0.013124433
22973,0.003683662
22974,0.002221145
22975,0.002057389
22976,0.002891405
22977,0.014167967
22978,0.012107712
22979,0.053610275
22980,0.089350993
22981,0.273640484
22982,0.018530203
22983,0.004453491
22984,0.00177526
22985,0.013498034
22986,0.027226596
22987,0.100727972
22988,0.001000065
22989,0.01625398
22990,0.007276325
22991,0.020422279
22992,0.0114646
22993,0.009170044
22994,0.007523192
22995,0.009156905
22996,0.088948566
22997,0.023481381
22998,0.004031232
22999,0.327860056
23000,0.006073296
23001,0.00714752
23002,0.334213145
23003,0.001960257
23004,0.220188563
23005,0.454923061
23006,0.005350548
23007,0.00099987
23008,0.002345032
23009,0.016843194
23010,0.006601326
23011,0.29636811
23012,0.581636865
23013,0.002600703
23014,0.00601218
23015,0.004211696
23016,0.002811644
23017,0.003048698
23018,0.000835482
23019,0.005397955
23020,0.479063767
23021,0.001511927
23022,0.169956535
23023,0.004483966
23024,0.014630639
23025,0.00507528
23026,0.003582496
23027,0.065818856
23028,0.008304995
23029,0.013364954
23030,0.003613558
23031,0.716809228
23032,0.008473331
23033,0.005729915
23034,0.089559376
23035,0.003336178
23036,0.21350823
23037,0.008572807
23038,0.056164802
23039,0.013746326
23040,0.016742229
23041,0.234770378
23042,0.049228971
23043,0.014439813
23044,0.151047574
23045,0.001588387
23046,0.010910168
23047,0.001609882
23048,0.628278016
23049,0.00357737
23050,0.001581296
23051,0.003881349
23052,0.44352327
23053,0.003846881
23054,0.006858041
23055,0.211310469
23056,0.051684558
23057,0.004574492
23058,0.077366535
23059,0.701954824
23060,0.191824084
23061,0.016796384
23062,0.070780949
23063,0.228916841
23064,0.338614556
23065,0.002237333
23066,0.247228764
23067,0.011427679
23068,0.012250386
23069,0.435506059
23070,0.005389044
23071,0.00066918
23072,0.11420977
23073,0.203568507
23074,0.002383075
23075,0.546974259
23076,0.228603046
23077,0.011895498
23078,0.005825037
23079,0.016755724
23080,0.010408757
23081,0.001093573
23082,0.134273921
23083,0.003160008
23084,0.37750852
23085,0.56739755
23086,0.013590205
23087,0.024790994
23088,0.023177545
23089,0.002989413
23090,0.201976838
23091,0.027296813
23092,0.252289178
23093,0.005928243
23094,0.036407338
23095,0.424439938
23096,0.081496077
23097,0.185445546
23098,0.006711355
23099,0.014637307
23100,0.003479915
23101,0.006149658
23102,0.023649479
23103,0.015564482
23104,0.19649335
23105,0.23615681
23106,0.287513939
23107,0.006806547
23108,0.296751405
23109,0.004473794
23110,0.020950059
23111,0.250834186
23112,0.001165288
23113,0.004768824
23114,0.189835346
23115,0.015743362
23116,0.012585018
23117,0.091436471
23118,0.158218082
23119,0.006209208
23120,0.65674482
23121,0.006854574
23122,0.009397489
23123,0.00591497
23124,0.009789123
23125,0.055890474
23126,0.012550087
23127,0.004471231
23128,0.005288707
23129,0.013586091
23130,0.01635119
23131,0.127064926
23132,0.163408625
23133,0.00881296
23134,0.001242851
23135,0.005141317
23136,0.004437027
23137,0.058444107
23138,0.005869124
23139,0.050976342
23140,0.019833753
23141,0.404759464
23142,0.006205511
23143,0.009537399
23144,0.00861266
23145,0.143567137
23146,0.154590388
23147,0.061128189
23148,0.24805314
23149,0.450301228
23150,0.015702605
23151,0.125944279
23152,0.049876632
23153,0.679969375
23154,0.007682773
23155,0.010198056
23156,0.014009984
23157,0.004552394
23158,0.039460948
23159,0.641640412
23160,0.374755206
23161,0.220457262
23162,0.01216708
23163,0.009166084
23164,0.445075883
23165,0.00216992
23166,0.005598304
23167,0.000796211
23168,0.005041465
23169,0.0320431
23170,0.001650703
23171,0.246494975
23172,0.113536114
23173,0.144477674
23174,0.002846261
23175,0.01111943
23176,0.003975506
23177,0.018377464
23178,0.006044813
23179,0.005602829
23180,0.004636097
23181,0.007039717
23182,0.566252129
23183,0.43959501
23184,0.121043848
23185,0.006973599
23186,0.006392416
23187,0.007383737
23188,0.276939231
23189,0.030766449
23190,0.49386728
23191,0.00227862
23192,0.101397906
23193,0.008953034
23194,0.015019542
23195,0.006363682
23196,0.057186314
23197,0.005898933
23198,0.004814562
23199,0.093702091
23200,0.025030183
23201,0.005617774
23202,0.001298451
23203,0.395383476
23204,0.003556269
23205,0.064450236
23206,0.287409507
23207,0.005748832
23208,0.007012635
23209,0.006308453
23210,0.002238077
23211,0.002198528
23212,0.110232875
23213,0.00596996
23214,0.008492634
23215,0.09282675
23216,0.005580499
23217,0.133246381
23218,0.232589319
23219,0.145818782
23220,0.376299443
23221,0.416639816
23222,0.005825366
23223,0.002553404
23224,0.001329099
23225,0.003455906
23226,0.008785435
23227,0.234154062
23228,0.005198155
23229,0.014852145
23230,0.006408297
23231,0.03439775
23232,0.016339069
23233,0.032595506
23234,0.064649362
23235,0.004818093
23236,0.011926831
23237,0.00359154
23238,0.003019168
23239,0.000640672
23240,0.011922705
23241,0.003759472
23242,0.01893177
23243,0.244634068
23244,0.126876054
23245,0.014370202
23246,0.011668545
23247,0.014864048
23248,0.027184575
23249,0.002893894
23250,0.001620102
23251,0.00854039
23252,0.00862866
23253,0.160558422
23254,0.287553332
23255,0.004287305
23256,0.000987933
23257,0.004257941
23258,0.064777144
23259,0.002366486
23260,0.329304077
23261,0.151873844
23262,0.478892131
23263,0.534824749
23264,0.143453064
23265,0.097688085
23266,0.141608611
23267,0.129041919
23268,0.036315666
23269,0.007943333
23270,0.029330859
23271,0.396232318
23272,0.000462135
23273,0.007094103
23274,0.036288347
23275,0.073326533
23276,0.126469999
23277,0.226726814
23278,0.101809225
23279,0.34265679
23280,0.066173495
23281,0.091658254
23282,0.018785437
23283,0.201626815
23284,0.016627974
23285,0.009482662
23286,0.010487212
23287,0.385065228
23288,0.00637184
23289,0.003677434
23290,0.504866297
23291,0.004852073
23292,0.121752554
23293,0.070348587
23294,0.481440786
23295,0.004365228
23296,0.003648931
23297,0.012144455
23298,0.202795755
23299,0.010054004
23300,0.015408727
23301,0.011200194
23302,0.005283158
23303,0.007581607
23304,0.001833956
23305,0.013612321
23306,0.023919115
23307,0.123204771
23308,0.006928602
23309,0.14934711
23310,0.135775351
23311,0.013718699
23312,0.001471802
23313,0.153243323
23314,0.004296969
23315,0.005352669
23316,0.009816224
23317,0.368760021
23318,0.007633448
23319,0.009682751
23320,0.015186243
23321,0.003796685
23322,0.57931785
23323,0.004291774
23324,0.357421849
23325,0.519185044
23326,0.071007007
23327,0.668636711
23328,0.005562254
23329,0.007622545
23330,0.028158144
23331,0.006528837
23332,0.020423044
23333,0.003786536
23334,0.482495139
23335,0.010617215
23336,0.229897936
23337,0.015539357
23338,0.167755408
23339,0.12530585
23340,0.00331097
23341,0.021211256
23342,0.096189793
23343,0.003225712
23344,0.200165783
23345,0.243765295
23346,0.265860154
23347,0.295796275
23348,0.00317992
23349,0.323183255
23350,0.363398342
23351,0.011787247
23352,0.003019712
23353,0.451340349
23354,0.001229389
23355,0.069611197
23356,0.121851369
23357,0.0006546
23358,0.258030577
23359,0.006268363
23360,0.013429927
23361,0.713816386
23362,0.55376775
23363,0.082144488
23364,0.283516571
23365,0.116587433
23366,0.435443885
23367,0.006680646
23368,0.415046926
23369,0.005180349
23370,0.016175348
23371,0.134044321
23372,0.00414157
23373,0.003335762
23374,0.130175414
23375,0.004746766
23376,0.000259148
23377,0.009788814
23378,0.000242407
23379,0.018671773
23380,0.369493075
23381,0.014065121
23382,0.028725821
23383,0.116510296
23384,0.011600891
23385,0.003305546
23386,0.006338947
23387,0.003980677
23388,0.002025803
23389,0.005821586
23390,0.010089199
23391,0.000566664
23392,0.0894886
23393,0.020439727
23394,0.550308292
23395,0.014404301
23396,0.446712975
23397,0.318830358
23398,0.353131485
23399,0.473756261
23400,0.378127462
23401,0.016645644
23402,0.023478023
23403,0.005356274
23404,0.006446718
23405,0.005684772
23406,0.011462299
23407,0.00533278
23408,0.009136806
23409,0.012532182
23410,0.014208482
23411,0.010137659
23412,0.187776309
23413,0.003175505
23414,0.128011638
23415,0.366865733
23416,0.274976601
23417,0.124977503
23418,0.008415794
23419,0.005577172
23420,0.011850019
23421,0.004379553
23422,0.005604053
23423,0.007106636
23424,0.062148228
23425,0.007709354
23426,0.003770238
23427,0.013928886
23428,0.13372445
23429,0.008663671
23430,0.050697828
23431,0.013404617
23432,0.269599804
23433,0.002003019
23434,0.004784235
23435,0.017883244
23436,0.006508334
23437,0.003208291
23438,0.002981173
23439,0.011551366
23440,0.000484244
23441,0.011559372
23442,0.011494289
23443,0.423722839
23444,0.013110847
23445,0.007075798
23446,0.023058061
23447,0.055707313
23448,0.35076426
23449,0.213958321
23450,0.046310049
23451,0.020149993
23452,0.003087787
23453,0.001317193
23454,0.015041785
23455,0.005661185
23456,0.197490628
23457,0.011063319
23458,0.044100091
23459,0.001532164
23460,0.003273203
23461,0.011014657
23462,0.002150446
23463,0.005534116
23464,0.015551868
23465,0.001850157
23466,0.007686964
23467,0.002268076
23468,0.471691707
23469,0.0103679
23470,0.013058944
23471,0.032911486
23472,0.014711545
23473,0.535696233
23474,0.008736231
23475,0.338604843
23476,0.002113813
23477,0.242972524
23478,0.215346744
23479,0.315214422
23480,0.127332691
23481,0.002055069
23482,0.011232122
23483,0.08225219
23484,0.003727115
23485,0.082095082
23486,0.043710537
23487,0.003452363
23488,0.013124003
23489,0.000314418
23490,0.009578719
23491,0.060889427
23492,0.050054237
23493,0.147912796
23494,0.000738197
23495,0.005389557
23496,0.221082683
23497,0.008231939
23498,0.008331097
23499,0.024467704
23500,0.008350434
23501,0.160929218
23502,0.143431872
23503,0.004371637
23504,0.005079431
23505,0.013183666
23506,0.00024154
23507,0.006017615
23508,0.00247328
23509,0.006784644
23510,0.008025814
23511,0.001143816
23512,0.003334522
23513,0.281225457
23514,0.003048104
23515,0.005149435
23516,0.292932976
23517,0.08181643
23518,0.001795534
23519,0.001726633
23520,0.227392181
23521,0.033941474
23522,0.000944808
23523,0.489434796
23524,0.522136019
23525,0.343076724
23526,0.005023716
23527,0.014386717
23528,0.207480923
23529,0.008823819
23530,0.128482383
23531,0.006201164
23532,0.01521832
23533,0.003133061
23534,0.004247678
23535,0.001574549
23536,0.002936716
23537,0.001164516
23538,0.006322587
23539,0.007149223
23540,0.044717073
23541,0.002875927
23542,0.010313281
23543,0.346442292
23544,0.005442537
23545,0.325009028
23546,0.006999994
23547,0.008071316
23548,0.004415793
23549,0.007809811
23550,0.17608925
23551,0.008000328
23552,0.315560458
23553,0.411744467
23554,0.004424679
23555,0.121135516
23556,0.002328657
23557,0.152259881
23558,0.016498338
23559,0.020627543
23560,0.075114844
23561,0.008032837
23562,0.038042073
23563,0.11447596
23564,0.007039743
23565,0.251989249
23566,0.00378025
23567,0.158891645
23568,0.014866828
23569,0.008178652
23570,0.000760653
23571,0.018557506
23572,0.180131039
23573,0.001115746
23574,0.324927812
23575,0.001164465
23576,0.005274562
23577,0.005108849
23578,0.018786442
23579,0.020295587
23580,0.593690762
23581,0.001985905
23582,0.005703808
23583,0.007841943
23584,0.246964636
23585,0.103283062
23586,0.029351924
23587,0.002529582
23588,0.240441099
23589,0.013629251
23590,0.140608854
23591,0.009033784
23592,0.409696834
23593,0.002847212
23594,0.012862414
23595,0.062443464
23596,0.408299549
23597,0.008111315
23598,0.005008388
23599,0.00993966
23600,0.00754145
23601,0.012636988
23602,0.254390245
23603,0.054067289
23604,0.000747534
23605,0.005126656
23606,0.006273473
23607,0.393932446
23608,0.18894407
23609,0.008109278
23610,0.431596991
23611,0.005366082
23612,0.054692069
23613,0.052732058
23614,0.003235804
23615,0.009679992
23616,0.239567951
23617,0.002932419
23618,0.003763968
23619,0.091652625
23620,0.004842226
23621,0.004461125
23622,0.005264599
23623,0.027411148
23624,0.155138488
23625,0.226158314
23626,0.124577171
23627,0.010159986
23628,0.012809701
23629,0.148199356
23630,0.005613789
23631,0.004436156
23632,0.023613836
23633,0.007411052
23634,0.285524701
23635,0.014824106
23636,0.004058661
23637,0.293623447
23638,0.0130513
23639,0.001113693
23640,0.07775783
23641,0.340306095
23642,0.005607661
23643,0.014008114
23644,0.006239803
23645,0.004188449
23646,0.083675731
23647,0.168756953
23648,0.082574976
23649,0.010881019
23650,0.003263434
23651,0.011364217
23652,0.007501006
23653,0.003945989
23654,0.445514373
23655,0.01159323
23656,0.233163726
23657,0.018632766
23658,0.005224322
23659,0.007840308
23660,0.01096017
23661,0.090509844
23662,0.154407973
23663,0.372593758
23664,0.010625792
23665,0.130297895
23666,0.148573682
23667,0.017855605
23668,0.00611751
23669,0.000368324
23670,0.005518373
23671,0.33755574
23672,0.001018732
23673,0.021560879
23674,0.010307664
23675,0.027130203
23676,0.000886614
23677,0.003649139
23678,0.005042398
23679,0.134351428
23680,0.537453396
23681,0.004558973
23682,0.393540264
23683,0.077863898
23684,0.02376367
23685,0.014349858
23686,0.264951913
23687,0.432706323
